# Wordlist

# DATA
ID	DOCULECT	DOCULECTID	GLOTTOCODE	CONCEPT	GLOSSID	VALUE	FORM	PHONETIC	CONCEPTICON_ID	CONCEPTICON_GLOSS
2664	Jiaoli	JL	pand1262	arm	162	qau⁵ ɕin¹	qau⁵ ɕin¹	qau⁵ ɕin¹	1673	ARM
2673	Tangnian	TN	anya1244	arm	162	kʰin¹	kʰin¹	kʰin¹	1673	ARM
2682	Banliang	BL	anya1244	arm	162	kʰin¹	kʰin¹	kʰin¹	1673	ARM
#
2548	Sandong	SD	sand1270	armpit	163	te³ haːk⁷	te³ haːk⁷	te³ haːk⁷	1886	ARMPIT
2557	Zhonghe	ZH	sand1270	armpit	163	te³ haːk⁷	te³ haːk⁷	tɛ³ haːk⁷	1886	ARMPIT
2566	Tingpai	TP	sand1270	armpit	163	te³ haːk⁷	te³ haːk⁷	tɛ³ haːʔ⁷	1886	ARMPIT
2575	Antang	AT	sand1270	armpit	163	te³ haːk⁷	te³ haːk⁷	tɛ³ haːk⁷	1886	ARMPIT
2584	Tangzhou	TZ	sand1270	armpit	163	te³ haːk⁷	te³ haːk⁷	te³ haːk⁷	1886	ARMPIT
2593	Dujiang	DJ	sand1270	armpit	163	te³ haːk⁷	te³ haːk⁷	te³ haːk⁷	1886	ARMPIT
2602	Sanjiang	SJ	sand1270	armpit	163	te³ haːk⁷	te³ haːk⁷	tɛ³ haːk⁷	1886	ARMPIT
2611	Renli	RL	sand1270	armpit	163	te³ haːk⁷	te³ haːk⁷	tɛ³ haːk⁷	1886	ARMPIT
2620	Juqian	JQ	sand1270	armpit	163	te³ haːk⁷	te³ haːk⁷	tɛ³ haːk⁷	1886	ARMPIT
2629	Shuiyao	SY	sand1270	armpit	163	qa¹ haːk⁷	qa¹ haːk⁷	qɐ¹ haːk⁷	1886	ARMPIT
2638	Jiarong	JR	sand1270	armpit	163	te³ haːk⁷	te³ haːk⁷	te³ haːk⁷	1886	ARMPIT
2647	Shuiwei	SW	sand1270	armpit	163	te³ haːk⁷	te³ haːk⁷	tɛ³ haːk⁷	1886	ARMPIT
2656	Pandong	PD	pand1262	armpit	163	te³ haːk⁷	te³ haːk⁷	te³ haːk⁷	1886	ARMPIT
2665	Jiaoli	JL	pand1262	armpit	163	te³ haːk⁷	te³ haːk⁷	tæ³ haːʔ⁷	1886	ARMPIT
2674	Tangnian	TN	anya1244	armpit	163	te³ haːk⁷	te³ haːk⁷	tɛ³ haːk⁷	1886	ARMPIT
2683	Banliang	BL	anya1244	armpit	163	te³ haːk⁷	te³ haːk⁷	tɛ³ haːk⁷	1886	ARMPIT
#
3325	Sandong	SD	sand1270	arrow	213	ɕam³	ɕam³	çɐm³	977	ARROW
3334	Zhonghe	ZH	sand1270	arrow	213	ɕam³ n̥a³	ɕam³ n̥a³	ɕɐm³ n̥a³	977	ARROW
3343	Tingpai	TP	sand1270	arrow	213	ɕam³	ɕam³	ɕam³	977	ARROW
3352	Antang	AT	sand1270	arrow	213	n̥a³	n̥a³	n̥a³	977	ARROW
3361	Tangzhou	TZ	sand1270	arrow	213	ɕam³ n̥a³	ɕam³ n̥a³	ɕɐm³ n̥a³	977	ARROW
3370	Dujiang	DJ	sand1270	arrow	213	hjam³	hjam³	hjam³	977	ARROW
3379	Sanjiang	SJ	sand1270	arrow	213	ȵui⁶ ha³	ȵui⁶ ha³	ȵui⁶ hã³	977	ARROW
3388	Renli	RL	sand1270	arrow	213	kan⁴ hjaːŋ¹	kan⁴ hjaːŋ¹	kan⁴ hjaːŋ¹	977	ARROW
3397	Juqian	JQ	sand1270	arrow	213	tsjen¹	tsjen¹	tsjeːn¹	977	ARROW
3406	Shuiyao	SY	sand1270	arrow	213	qʰam³	qʰam³	qʰɐm³	977	ARROW
3415	Jiarong	JR	sand1270	arrow	213	ȶʰoŋ¹	ȶʰoŋ¹	ȶʰɔŋ¹	977	ARROW
3424	Shuiwei	SW	sand1270	arrow	213	qʰam³	qʰam³	qʰam³	977	ARROW
3433	Pandong	PD	pand1262	arrow	213	ȶik⁷ hjã³	ȶik⁷ hjã³	tɕik⁷ hjã³	977	ARROW
3442	Jiaoli	JL	pand1262	arrow	213	hjam³	hjam³	hjam³	977	ARROW
3451	Tangnian	TN	anya1244	arrow	213	ɕam³ n̥a³	ɕam³ n̥a³	ɕam³ n̥a³	977	ARROW
3460	Banliang	BL	anya1244	arrow	213	kʰam³ n̥a³	kʰam³ n̥a³	kʰɐm³ n̥a³	977	ARROW
#
279	Sandong	SD	sand1270	ashes	022	vuk⁷	vuk⁷	vʊk⁷	646	ASH
289	Zhonghe	ZH	sand1270	ashes	022	vuk⁷	vuk⁷	vʊk⁷	646	ASH
299	Tingpai	TP	sand1270	ashes	022	vuk⁷	vuk⁷	voʔ⁷	646	ASH
309	Antang	AT	sand1270	ashes	022	vuk⁷	vuk⁷	vok⁷	646	ASH
319	Tangzhou	TZ	sand1270	ashes	022	vuk⁷	vuk⁷	vʊk⁷	646	ASH
329	Dujiang	DJ	sand1270	ashes	022	vuk⁷	vuk⁷	vʊk⁷	646	ASH
339	Sanjiang	SJ	sand1270	ashes	022	vuk⁷	vuk⁷	vok⁷	646	ASH
349	Renli	RL	sand1270	ashes	022	vuk⁷	vuk⁷	wʊk⁷	646	ASH
359	Juqian	JQ	sand1270	ashes	022	vuk⁷	vuk⁷	vʊk⁷	646	ASH
369	Shuiyao	SY	sand1270	ashes	022	ɣuk⁷	ɣuk⁷	ɣʊk⁷	646	ASH
379	Jiarong	JR	sand1270	ashes	022	ɣuk⁷	ɣuk⁷	ɣʊk⁷	646	ASH
389	Shuiwei	SW	sand1270	ashes	022	vuk⁷	vuk⁷	vok⁷	646	ASH
399	Pandong	PD	pand1262	ashes	022	vuk⁷	vuk⁷	vok⁷	646	ASH
409	Jiaoli	JL	pand1262	ashes	022	vuək⁷	vuək⁷	vuɐk⁷	646	ASH
419	Tangnian	TN	anya1244	ashes	022	pʰup⁷	pʰup⁷	pʰʊp⁷	646	ASH
429	Banliang	BL	anya1244	ashes	022	pʰuk⁷	pʰuk⁷	pʰʊk⁷	646	ASH
#
7470	Sandong	SD	sand1270	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7481	Zhonghe	ZH	sand1270	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7492	Tingpai	TP	sand1270	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7503	Antang	AT	sand1270	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7514	Tangzhou	TZ	sand1270	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7525	Dujiang	DJ	sand1270	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7536	Sanjiang	SJ	sand1270	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7547	Renli	RL	sand1270	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7558	Juqian	JQ	sand1270	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7569	Shuiyao	SY	sand1270	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7580	Jiarong	JR	sand1270	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7592	Shuiwei	SW	sand1270	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7603	Pandong	PD	pand1262	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7614	Jiaoli	JL	pand1262	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7625	Tangnian	TN	anya1244	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
7636	Banliang	BL	anya1244	at	480	ȵaːu⁶	ȵaːu⁶	ȵaːu⁶	1461	AT
#
277	Sandong	SD	sand1270	autumn/winter	020	n̥o¹	n̥o¹	n̥ɔ¹		
287	Zhonghe	ZH	sand1270	autumn/winter	020	n̥o¹	n̥o¹	n̥o¹		
297	Tingpai	TP	sand1270	autumn/winter	020	n̥o¹	n̥o¹	n̥ɔ¹		
307	Antang	AT	sand1270	autumn/winter	020	n̥o¹	n̥o¹	n̥ɔ¹		
317	Tangzhou	TZ	sand1270	autumn/winter	020	n̥o¹	n̥o¹	n̥ɔ¹		
327	Dujiang	DJ	sand1270	autumn/winter	020	n̥o¹	n̥o¹	n̥ɔ¹		
337	Sanjiang	SJ	sand1270	autumn/winter	020	hõ¹	hõ¹	hõ¹		
347	Renli	RL	sand1270	autumn/winter	020	ho¹	ho¹	hõ¹		
357	Juqian	JQ	sand1270	autumn/winter	020	n̥o¹	n̥o¹	n̥o¹		
367	Shuiyao	SY	sand1270	autumn/winter	020	n̥o¹	n̥o¹	n̥o¹		
377	Jiarong	JR	sand1270	autumn/winter	020	n̥o¹	n̥o¹	n̥o¹		
387	Shuiwei	SW	sand1270	autumn/winter	020	n̥o¹	n̥o¹	n̥o¹		
397	Pandong	PD	pand1262	autumn/winter	020					
407	Jiaoli	JL	pand1262	autumn/winter	020	h̃o¹	h̃o¹	hõ¹		
417	Tangnian	TN	anya1244	autumn/winter	020	n̥o¹	n̥o¹	n̥o¹		
427	Banliang	BL	anya1244	autumn/winter	020	n̥o¹	n̥o¹	n̥ɔ¹		
#
3319	Sandong	SD	sand1270	axe	208	kwaːn¹	kwaːn¹	kwaːn¹	677	AXE
3329	Zhonghe	ZH	sand1270	axe	208	kwaːn¹	kwaːn¹	kwaːn¹	677	AXE
3338	Tingpai	TP	sand1270	axe	208	kuan¹	kuan¹	kuːɐn¹	677	AXE
3347	Antang	AT	sand1270	axe	208	kwaːn¹	kwaːn¹	kwaːn¹	677	AXE
3356	Tangzhou	TZ	sand1270	axe	208	kwaːn¹	kwaːn¹	kwaːn¹	677	AXE
3365	Dujiang	DJ	sand1270	axe	208	kwaːn¹	kwaːn¹	kwaːn¹	677	AXE
3374	Sanjiang	SJ	sand1270	axe	208	kon¹	kon¹	koɐn¹	677	AXE
3383	Renli	RL	sand1270	axe	208	kwaːn¹	kwaːn¹	kwaːn¹	677	AXE
3392	Juqian	JQ	sand1270	axe	208	kwaːn¹	kwaːn¹	kwaːn¹	677	AXE
3401	Shuiyao	SY	sand1270	axe	208	kwaːn¹	kwaːn¹	kwaːn¹	677	AXE
3410	Jiarong	JR	sand1270	axe	208	kwaːn¹	kwaːn¹	kwaːn¹	677	AXE
3419	Shuiwei	SW	sand1270	axe	208	kwaːn¹	kwaːn¹	kwaːn¹	677	AXE
3428	Pandong	PD	pand1262	axe	208	kuən¹	kuən¹	kuən¹	677	AXE
3437	Jiaoli	JL	pand1262	axe	208	kuən¹	kuən¹	kuən¹	677	AXE
3446	Tangnian	TN	anya1244	axe	208	kwaːn¹	kwaːn¹	kwaːn¹	677	AXE
3455	Banliang	BL	anya1244	axe	208	kwaːn¹	kwaːn¹	kwaːn¹	677	AXE
#
9176	Sandong	SD	sand1270	bad, broken	589	pʰa⁵	pʰa⁵	pʰa⁵	1292	BAD
9188	Zhonghe	ZH	sand1270	bad, broken	589	pʰa⁵	pʰa⁵	pʰa⁵	1292	BAD
9200	Tingpai	TP	sand1270	bad, broken	589	ȶʰot⁷	ȶʰot⁷	ȶʰɔːt⁷	1292	BAD
9212	Antang	AT	sand1270	bad, broken	589	pʰa⁵	pʰa⁵	pʰa⁵	1292	BAD
9224	Tangzhou	TZ	sand1270	bad, broken	589	ȶʰot⁷	ȶʰot⁷	tɕʰɔːt⁷	1292	BAD
9236	Dujiang	DJ	sand1270	bad, broken	589	pʰa⁵	pʰa⁵	pʰa⁵	1292	BAD
9248	Sanjiang	SJ	sand1270	bad, broken	589	pʰa⁵	pʰa⁵	pʰa⁵	1292	BAD
9260	Renli	RL	sand1270	bad, broken	589	pʰa⁵	pʰa⁵	pʰa⁵	1292	BAD
9272	Juqian	JQ	sand1270	bad, broken	589	pʰa⁵	pʰa⁵	pʰa⁵	1292	BAD
9284	Shuiyao	SY	sand1270	bad, broken	589	pʰa⁵	pʰa⁵	pʰa⁵	1292	BAD
9296	Jiarong	JR	sand1270	bad, broken	589	pʰa⁵	pʰa⁵	pʰa⁵	1292	BAD
9308	Shuiwei	SW	sand1270	bad, broken	589	pʰa⁵	pʰa⁵	pʰa⁵	1292	BAD
9320	Pandong	PD	pand1262	bad, broken	589	je⁶	je⁶	je⁶	1292	BAD
9332	Jiaoli	JL	pand1262	bad, broken	589	pʰa⁵	pʰa⁵	pʰa⁵	1292	BAD
9344	Tangnian	TN	anya1244	bad, broken	589	ȶʰot⁷	ȶʰot⁷	tɕʰɔːt⁷	1292	BAD
9356	Banliang	BL	anya1244	bad, broken	589	ȶʰot⁷	ȶʰot⁷	ȶʰuɔt⁷	1292	BAD
#
619	Sandong	SD	sand1270	bamboo	046	fan¹	fan¹	fɐn¹	1927	BAMBOO
628	Zhonghe	ZH	sand1270	bamboo	046	fan¹	fan¹	fɐn¹	1927	BAMBOO
637	Tingpai	TP	sand1270	bamboo	046	fan¹	fan¹	fan¹	1927	BAMBOO
646	Antang	AT	sand1270	bamboo	046	fan¹	fan¹	fan¹	1927	BAMBOO
655	Tangzhou	TZ	sand1270	bamboo	046	fan¹	fan¹	fɐn¹	1927	BAMBOO
664	Dujiang	DJ	sand1270	bamboo	046	fan¹	fan¹	fan¹	1927	BAMBOO
673	Sanjiang	SJ	sand1270	bamboo	046	fan¹	fan¹	fɐn¹	1927	BAMBOO
682	Renli	RL	sand1270	bamboo	046	fan¹	fan¹	fan¹	1927	BAMBOO
691	Juqian	JQ	sand1270	bamboo	046	van¹	van¹	wɐn¹	1927	BAMBOO
700	Shuiyao	SY	sand1270	bamboo	046	van¹	van¹	wɐn¹	1927	BAMBOO
709	Jiarong	JR	sand1270	bamboo	046	fan¹	fan¹	fɐn¹	1927	BAMBOO
718	Shuiwei	SW	sand1270	bamboo	046	van¹	van¹	wan¹	1927	BAMBOO
727	Pandong	PD	pand1262	bamboo	046	hwən¹	hwən¹	hwən¹	1927	BAMBOO
736	Jiaoli	JL	pand1262	bamboo	046	mai⁴ fan¹	mai⁴ fan¹	mai⁴ fɐn¹	1927	BAMBOO
745	Tangnian	TN	anya1244	bamboo	046	pan¹	pan¹	pan¹	1927	BAMBOO
754	Banliang	BL	anya1244	bamboo	046	pan¹	pan¹	pɐn¹	1927	BAMBOO
#
3765	Sandong	SD	sand1270	bamboo hat	244	tjum¹	tjum¹	tjʊm¹	2160	BAMBOO HAT
3775	Zhonghe	ZH	sand1270	bamboo hat	244	tjum¹ tuŋ¹	tjum¹ tuŋ¹	tjʊm¹ toŋ¹	2160	BAMBOO HAT
3785	Tingpai	TP	sand1270	bamboo hat	244	tjum¹ tuŋ¹	tjum¹ tuŋ¹	tjom¹ toŋ¹	2160	BAMBOO HAT
3795	Antang	AT	sand1270	bamboo hat	244	tjum¹ tuŋ¹	tjum¹ tuŋ¹	tjom¹ toŋ¹	2160	BAMBOO HAT
3805	Tangzhou	TZ	sand1270	bamboo hat	244	tjum¹	tjum¹	tjom¹	2160	BAMBOO HAT
3815	Dujiang	DJ	sand1270	bamboo hat	244	tjum¹	tjum¹	tjʊm¹	2160	BAMBOO HAT
3825	Sanjiang	SJ	sand1270	bamboo hat	244	tjum¹	tjum¹	tjom¹	2160	BAMBOO HAT
3835	Renli	RL	sand1270	bamboo hat	244	tjum¹ tuŋ¹	tjum¹ tuŋ¹	tjom¹ toŋ¹	2160	BAMBOO HAT
3845	Juqian	JQ	sand1270	bamboo hat	244	tjum¹	tjum¹	tjʊm¹	2160	BAMBOO HAT
3855	Shuiyao	SY	sand1270	bamboo hat	244	tjim¹	tjim¹	tjim¹	2160	BAMBOO HAT
3865	Jiarong	JR	sand1270	bamboo hat	244	tjum¹	tjum¹	tjʊm¹	2160	BAMBOO HAT
3875	Shuiwei	SW	sand1270	bamboo hat	244	tjum¹ tuŋ¹	tjum¹ tuŋ¹	tjom¹ toŋ¹	2160	BAMBOO HAT
3885	Pandong	PD	pand1262	bamboo hat	244	tjum¹	tjum¹	tjom¹	2160	BAMBOO HAT
3895	Jiaoli	JL	pand1262	bamboo hat	244	tjum¹	tjum¹	tjom¹	2160	BAMBOO HAT
3905	Tangnian	TN	anya1244	bamboo hat	244	tum¹	tum¹	tom¹	2160	BAMBOO HAT
3915	Banliang	BL	anya1244	bamboo hat	244	tum¹ tuŋ¹	tum¹ tuŋ¹	tom¹ toŋ¹	2160	BAMBOO HAT
#
3467	Sandong	SD	sand1270	bamboo mat	220	tjem⁴	tjem⁴	tjem⁴	3240	BAMBOO MAT
3476	Zhonghe	ZH	sand1270	bamboo mat	220	ʔbin³ fan¹	ʔbin³ fan¹	ʔbin³ fɐn¹	3240	BAMBOO MAT
3485	Tingpai	TP	sand1270	bamboo mat	220	tiam⁴	tiam⁴	tiːam⁴	3240	BAMBOO MAT
3494	Antang	AT	sand1270	bamboo mat	220	tjem⁴	tjem⁴	tjɛːm⁴	3240	BAMBOO MAT
3503	Tangzhou	TZ	sand1270	bamboo mat	220	tim⁴	tim⁴	tim⁴	3240	BAMBOO MAT
3512	Dujiang	DJ	sand1270	bamboo mat	220	tjem⁴	tjem⁴	tiɛm⁴	3240	BAMBOO MAT
3521	Sanjiang	SJ	sand1270	bamboo mat	220	tjem⁴	tjem⁴	tiɛm⁴	3240	BAMBOO MAT
3530	Renli	RL	sand1270	bamboo mat	220	ᵐbin³	ᵐbin³	ᵐbin³	3240	BAMBOO MAT
3539	Juqian	JQ	sand1270	bamboo mat	220	saːi¹ tjen¹	saːi¹ tjen¹	saːi¹ tjeːn¹	3240	BAMBOO MAT
3548	Shuiyao	SY	sand1270	bamboo mat	220	tjem⁴	tjem⁴	tjɛːm⁴	3240	BAMBOO MAT
3557	Jiarong	JR	sand1270	bamboo mat	220	tjem⁴	tjem⁴	tjem⁴	3240	BAMBOO MAT
3566	Shuiwei	SW	sand1270	bamboo mat	220	tjem⁴	tjem⁴	tiɛm⁴	3240	BAMBOO MAT
3575	Pandong	PD	pand1262	bamboo mat	220	tiəm⁴	tiəm⁴	tiəm⁴	3240	BAMBOO MAT
3584	Jiaoli	JL	pand1262	bamboo mat	220	tjim⁴ fan¹	tjim⁴ fan¹	tjim⁴ fɐn¹	3240	BAMBOO MAT
3593	Tangnian	TN	anya1244	bamboo mat	220	tim⁴	tim⁴	tim⁴	3240	BAMBOO MAT
3602	Banliang	BL	anya1244	bamboo mat	220	tim⁴	tim⁴	tim⁴	3240	BAMBOO MAT
#
763	Sandong	SD	sand1270	banana	055	ljaːk⁷	ljaːk⁷	ljaːk⁷	868	BANANA
773	Zhonghe	ZH	sand1270	banana	055	ljaːk⁷	ljaːk⁷	ljaːk⁷	868	BANANA
783	Tingpai	TP	sand1270	banana	055	liak⁷	liak⁷	liːaʔ⁷	868	BANANA
793	Antang	AT	sand1270	banana	055	liek⁷	liek⁷	liɛk⁷	868	BANANA
803	Tangzhou	TZ	sand1270	banana	055	ljek⁷	ljek⁷	liek⁷	868	BANANA
813	Dujiang	DJ	sand1270	banana	055	ljaːk⁷	ljaːk⁷	ljaːk⁷	868	BANANA
823	Sanjiang	SJ	sand1270	banana	055	ljaːk⁷	ljaːk⁷	ljaːk⁷	868	BANANA
833	Renli	RL	sand1270	banana	055	va³ ljaːk⁷	va³ ljaːk⁷	wa³ ljaːk⁷	868	BANANA
843	Juqian	JQ	sand1270	banana	055	ljaːk⁷	ljaːk⁷	ljaːk⁷	868	BANANA
853	Shuiyao	SY	sand1270	banana	055	ljaːk⁷	ljaːk⁷	ljaːk⁷	868	BANANA
863	Jiarong	JR	sand1270	banana	055	ljaːk⁷	ljaːk⁷	ljaːk⁷	868	BANANA
873	Shuiwei	SW	sand1270	banana	055	ljaːk⁷	ljaːk⁷	ljaːk⁷	868	BANANA
883	Pandong	PD	pand1262	banana	055	kiŋ⁵ taŋ²	kiŋ⁵ taŋ²	kiŋ⁵ taŋ²	868	BANANA
893	Jiaoli	JL	pand1262	banana	055	va⁵ liek⁷	va⁵ liek⁷	va⁵ liɛʔ⁷	868	BANANA
903	Tangnian	TN	anya1244	banana	055	ᵐbjaːk⁷	ᵐbjaːk⁷	ᵐbjaːk⁷	868	BANANA
913	Banliang	BL	anya1244	banana	055	ljek⁷	ljek⁷	ljɛːk⁷	868	BANANA
#
757	Sandong	SD	sand1270	bark	049	pi² mai⁴	pi² mai⁴	pi² mɜi⁴	1204	BARK
767	Zhonghe	ZH	sand1270	bark	049	pi² mai⁴	pi² mai⁴	pi² mɜi⁴	1204	BARK
777	Tingpai	TP	sand1270	bark	049	pi² mai⁴	pi² mai⁴	pi² məi⁴	1204	BARK
787	Antang	AT	sand1270	bark	049	pi² mai⁴	pi² mai⁴	pi² mɜi⁴	1204	BARK
797	Tangzhou	TZ	sand1270	bark	049	pi² məi⁴	pi² məi⁴	pi² mɘi⁴	1204	BARK
807	Dujiang	DJ	sand1270	bark	049	pi² mai⁴	pi² mai⁴	pi² mɜi⁴	1204	BARK
817	Sanjiang	SJ	sand1270	bark	049	pi² mai⁴	pi² mai⁴	pi² mɐi⁴	1204	BARK
827	Renli	RL	sand1270	bark	049	pi² mai⁴	pi² mai⁴	pi² mɜi⁴	1204	BARK
837	Juqian	JQ	sand1270	bark	049	ʁa¹ mai⁴	ʁa¹ mai⁴	ʁa¹ mɜi⁴	1204	BARK
847	Shuiyao	SY	sand1270	bark	049	ʁa¹ mai⁴	ʁa¹ mai⁴	ʁa¹ mɜi⁴	1204	BARK
857	Jiarong	JR	sand1270	bark	049	ʁa¹ mai⁴	ʁa¹ mai⁴	ʁa¹ mɛi⁴	1204	BARK
867	Shuiwei	SW	sand1270	bark	049	ʁa¹ mai⁴	ʁa¹ mai⁴	ʁa¹ mɜi⁴	1204	BARK
877	Pandong	PD	pand1262	bark	049	pi² mai⁴	pi² mai⁴	pi² mai⁴	1204	BARK
887	Jiaoli	JL	pand1262	bark	049	pi² mai⁴	pi² mai⁴	pi² mai⁴	1204	BARK
897	Tangnian	TN	anya1244	bark	049	pi² mai⁴	pi² mai⁴	pi² mɜi⁴	1204	BARK
907	Banliang	BL	anya1244	bark	049	pai² mai⁴	pai² mai⁴	pəi² məi⁴	1204	BARK
#
1208	Sandong	SD	sand1270	bean	078	to⁶	to⁶	tɔ⁶	832	BEAN
1218	Zhonghe	ZH	sand1270	bean	078	to⁶	to⁶	to⁶	832	BEAN
1228	Tingpai	TP	sand1270	bean	078	to⁶	to⁶	tɔ⁶	832	BEAN
1238	Antang	AT	sand1270	bean	078	to⁶	to⁶	tɔ⁶	832	BEAN
1248	Tangzhou	TZ	sand1270	bean	078	to⁶	to⁶	tɔ⁶	832	BEAN
1258	Dujiang	DJ	sand1270	bean	078	to⁶	to⁶	tɔ⁶	832	BEAN
1268	Sanjiang	SJ	sand1270	bean	078	to⁶	to⁶	to⁶	832	BEAN
1278	Renli	RL	sand1270	bean	078	to⁶	to⁶	to⁶	832	BEAN
1288	Juqian	JQ	sand1270	bean	078	to⁶	to⁶	to⁶	832	BEAN
1298	Shuiyao	SY	sand1270	bean	078	to⁶	to⁶	to⁶	832	BEAN
1308	Jiarong	JR	sand1270	bean	078	to⁶	to⁶	to⁶	832	BEAN
1318	Shuiwei	SW	sand1270	bean	078	to⁶	to⁶	to⁶	832	BEAN
1328	Pandong	PD	pand1262	bean	078	tau⁶	tau⁶	tau⁶	832	BEAN
1338	Jiaoli	JL	pand1262	bean	078	tau⁶	tau⁶	tau⁶	832	BEAN
1348	Tangnian	TN	anya1244	bean	078	to⁶	to⁶	to⁶	832	BEAN
1358	Banliang	BL	anya1244	bean	078	to⁶	to⁶	tɔ⁶	832	BEAN
#
1548	Sandong	SD	sand1270	bear	103	ʔmi¹	ʔmi¹	ʔmi¹	1820	BEAR
1559	Zhonghe	ZH	sand1270	bear	103	ʔmi¹	ʔmi¹	ʔmi¹	1820	BEAR
1570	Tingpai	TP	sand1270	bear	103	ʔmi¹	ʔmi¹	ʔmi¹	1820	BEAR
1581	Antang	AT	sand1270	bear	103	ʔmi¹	ʔmi¹	ʔmi¹	1820	BEAR
1592	Tangzhou	TZ	sand1270	bear	103	ʔmi¹	ʔmi¹	ʔmi¹	1820	BEAR
1603	Dujiang	DJ	sand1270	bear	103	ʔmi¹	ʔmi¹	ʔmi¹	1820	BEAR
1614	Sanjiang	SJ	sand1270	bear	103	mi¹	mi¹	mi¹	1820	BEAR
1625	Renli	RL	sand1270	bear	103	mi¹	mi¹	mi¹	1820	BEAR
1636	Juqian	JQ	sand1270	bear	103	ʔme¹	ʔme¹	ʔmɛ¹	1820	BEAR
1647	Shuiyao	SY	sand1270	bear	103	ʔmje¹	ʔmje¹	ʔmje¹	1820	BEAR
1658	Jiarong	JR	sand1270	bear	103	ʔmje¹	ʔmje¹	ʔmje¹	1820	BEAR
1669	Shuiwei	SW	sand1270	bear	103	ʔmje¹	ʔmje¹	ʔmjɛ¹	1820	BEAR
1680	Pandong	PD	pand1262	bear	103	mi¹	mi¹	mi¹	1820	BEAR
1691	Jiaoli	JL	pand1262	bear	103	mi¹	mi¹	mi¹	1820	BEAR
1702	Tangnian	TN	anya1244	bear	103	mi¹	mi¹	mi¹	1820	BEAR
1713	Banliang	BL	anya1244	bear	103	mi¹	mi¹	mi¹	1820	BEAR
#
2544	Sandong	SD	sand1270	beard	159	njut⁸	njut⁸	njuːt⁸	678	BEARD
2553	Zhonghe	ZH	sand1270	beard	159	njuːt⁸	njuːt⁸	njuːt⁸	678	BEARD
2562	Tingpai	TP	sand1270	beard	159	njuːt⁸	njuːt⁸	njuːt⁸	678	BEARD
2571	Antang	AT	sand1270	beard	159	njut⁸	njut⁸	njʊːt⁸	678	BEARD
2580	Tangzhou	TZ	sand1270	beard	159	nut⁸	nut⁸	nʉːt⁸	678	BEARD
2589	Dujiang	DJ	sand1270	beard	159	njuːt⁸	njuːt⁸	njuːt⁸	678	BEARD
2598	Sanjiang	SJ	sand1270	beard	159	njut⁸	njut⁸	njuːt⁸	678	BEARD
2607	Renli	RL	sand1270	beard	159	njut⁸	njut⁸	njuːt⁸	678	BEARD
2616	Juqian	JQ	sand1270	beard	159	njut⁸	njut⁸	njʉːt⁸	678	BEARD
2625	Shuiyao	SY	sand1270	beard	159	njut⁸	njut⁸	nʉt⁸	678	BEARD
2634	Jiarong	JR	sand1270	beard	159	not⁸	not⁸	nʉɜt⁸	678	BEARD
2643	Shuiwei	SW	sand1270	beard	159	njut⁸	njut⁸	njuːt⁸	678	BEARD
2652	Pandong	PD	pand1262	beard	159	njuət⁸	njuət⁸	nʉət⁸	678	BEARD
2661	Jiaoli	JL	pand1262	beard	159	njuət⁸	njuət⁸	njuət⁸	678	BEARD
2670	Tangnian	TN	anya1244	beard	159	njut⁸	njut⁸	nʉt⁸	678	BEARD
2679	Banliang	BL	anya1244	beard	159	njut⁸	njut⁸	nʉːt⁸	678	BEARD
#
8164	Sandong	SD	sand1270	beautiful	524	kiŋ³	kiŋ³	kiŋ³	1427	BEAUTIFUL
8173	Zhonghe	ZH	sand1270	beautiful	524	kiŋ³	kiŋ³	kiŋ³	1427	BEAUTIFUL
8182	Tingpai	TP	sand1270	beautiful	524	kiŋ³	kiŋ³	kiŋ³	1427	BEAUTIFUL
8191	Antang	AT	sand1270	beautiful	524	kiŋ³	kiŋ³	kiŋ³	1427	BEAUTIFUL
8200	Tangzhou	TZ	sand1270	beautiful	524	kiŋ³	kiŋ³	kiŋ³	1427	BEAUTIFUL
8209	Dujiang	DJ	sand1270	beautiful	524	kiŋ³	kiŋ³	kiŋ³	1427	BEAUTIFUL
